"ppt","sess","block","cond","stimulus","failtrial","response","rkey","RT","score","cumulative_score","R"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1390,10,2260,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1342,10,2270,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1625,10,2280,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1743,10,2290,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1870,10,2300,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2286,10,2310,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1406,10,2320,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1566,10,2330,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1535,10,2340,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3549,10,2350,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1214,10,2360,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1966,10,2370,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1566,10,2380,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1678,10,2390,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1374,10,2400,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",4318,10,2410,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1725,10,2420,"N"
"24","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",2030,-10,2410,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3494,10,2420,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2078,10,2430,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1726,10,2440,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1310,10,2450,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1854,10,2460,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2494,10,2470,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1390,10,2480,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1374,10,2490,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1118,10,2500,"N"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1950,10,2510,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1358,10,2520,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1742,10,2530,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2479,10,2540,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1309,10,2550,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2574,10,2560,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1855,10,2570,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1006,10,2580,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1038,10,2590,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2895,10,2600,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1517,10,2610,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1197,10,2620,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1791,10,2630,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1851,10,2640,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1275,10,2650,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1710,10,2660,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1502,10,2670,"N"
"24","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1742,-10,2660,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2048,10,2670,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1774,10,2680,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2014,10,2690,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2141,10,2700,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2095,10,2710,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2126,10,2720,"N"
"24","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1918,-10,2710,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2516,10,2720,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",5918,10,2730,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1677,10,2740,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3726,10,2750,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1486,10,2760,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2590,10,2770,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1727,10,2780,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3790,10,2790,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3357,10,2800,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2621,10,2810,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2175,10,2820,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1470,10,2830,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2110,10,2840,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3390,10,2850,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1294,10,2860,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2119,10,2870,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1486,10,2880,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1502,10,2890,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2383,10,2900,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1854,10,2910,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3406,10,2920,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1950,10,2930,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1374,10,2940,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1741,10,2950,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2254,10,2960,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1278,10,2970,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1358,10,2980,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1950,10,2990,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1534,10,3000,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1358,10,3010,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1982,10,3020,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",2254,10,3030,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1197,10,3040,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2991,10,3050,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",986,10,3060,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1518,10,3070,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1214,10,3080,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1181,10,3090,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1823,10,3100,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1534,10,3110,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1885,10,3120,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1454,10,3130,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1246,10,3140,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1775,10,3150,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2061,10,3160,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1486,10,3170,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1502,10,3180,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1534,10,3190,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1645,10,3200,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2767,10,3210,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2590,10,3220,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1934,10,3230,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1965,10,3240,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2477,10,3250,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1422,10,3260,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1246,10,3270,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",4254,10,3280,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1469,10,3290,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1358,10,3300,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1198,10,3310,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1310,10,3320,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1135,10,3330,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2718,10,3340,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1455,10,3350,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1774,10,3360,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2462,10,3370,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1391,10,3380,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1419,10,3390,"N"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",4606,10,3400,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2585,10,3410,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2728,10,3420,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2014,10,3430,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2046,10,3440,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1902,10,3450,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1341,10,3460,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1999,10,3470,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2142,10,3480,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1470,10,3490,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1311,10,3500,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2171,10,3510,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1819,10,3520,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1598,10,3530,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1950,10,3540,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1534,10,3550,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2654,10,3560,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1390,10,3570,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2558,10,3580,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2014,10,3590,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1535,10,3600,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1935,10,3610,"N"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",3245,10,3620,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1389,10,3630,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1294,10,3640,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1822,10,3650,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1806,10,3660,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2110,10,3670,"N"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2579,10,3680,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1614,10,3690,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2062,10,3700,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1725,10,3710,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2141,10,3720,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2189,10,3730,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2462,10,3740,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1774,10,3750,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1054,10,3760,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1341,10,3770,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1694,10,3780,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1566,10,3790,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1614,10,3800,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2894,10,3810,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2286,10,3820,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1582,10,3830,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1677,10,3840,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1502,10,3850,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1758,10,3860,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2302,10,3870,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1470,10,3880,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2718,10,3890,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1646,10,3900,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3119,10,3910,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1806,10,3920,"C"
"24","1","2","MANUAL","c",TRUE,"FALSE_ALARM_NON_CONFLICT","J",2094,-10,3910,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1729,10,3920,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2254,10,3930,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3535,10,3940,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1485,10,3950,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1710,10,3960,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1342,10,3970,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1517,10,3980,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1549,10,3990,"N"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1230,10,4000,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1837,10,4010,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1118,10,4020,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2222,10,4030,"N"
"24","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","F",1678,-10,4020,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",2336,10,4030,"C"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1375,10,4040,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1918,10,4050,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1358,10,4060,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",3279,10,4070,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1855,10,4080,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1501,10,4090,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1775,10,4100,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1709,10,4110,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1710,10,4120,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1102,10,4130,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1503,10,4140,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1966,10,4150,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1342,10,4160,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1358,10,4170,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",5823,10,4180,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1357,10,4190,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1566,10,4200,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",958,10,4210,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1006,10,4220,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1966,10,4230,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2110,10,4240,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1597,10,4250,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1422,10,4260,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1006,10,4270,"N"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1406,10,4280,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1870,10,4290,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2125,10,4300,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1342,10,4310,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1774,10,4320,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1246,10,4330,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1967,10,4340,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1629,10,4350,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1806,10,4360,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1070,10,4370,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",3087,10,4380,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1438,10,4390,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1231,10,4400,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1291,10,4410,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1355,10,4420,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1710,10,4430,"N"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1470,10,4440,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2655,10,4450,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1294,10,4460,"N"
"24","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","J",2605,-10,4450,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2661,10,4460,"N"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",943,10,4470,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",974,10,4480,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1630,10,4490,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",831,10,4500,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2364,10,4510,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1262,10,4520,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1182,10,4530,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1086,10,4540,"C"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",1262,10,4550,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2366,10,4560,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1214,10,4570,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1645,10,4580,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1405,10,4590,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1277,10,4600,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2877,10,4610,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1438,10,4620,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1022,10,4630,"N"
"24","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","J",799,10,4640,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2094,10,4650,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1598,10,4660,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1263,10,4670,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1389,10,4680,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2317,10,4690,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1310,10,4700,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1182,10,4710,"N"
"24","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","F",1679,10,4720,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2222,10,4730,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1438,10,4740,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1615,10,4750,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2014,10,4760,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1325,10,4770,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1117,10,4780,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2126,10,4790,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1167,10,4800,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",989,10,4810,"N"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",2766,10,4820,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1709,10,4830,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1181,10,4840,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",2015,10,4850,"C"
"24","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","J",1294,10,4860,"N"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1982,10,4870,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1454,10,4880,"C"
"24","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","F",1326,10,4890,"C"
